sitename,NO2,NO,CO,O31,O38,ssr,tp,u10,v10,d2m,t2m,sp,tcc,blh,wd,ws,NOx,FAC1_1,FAC2_1
PT,7.304347826,1.493333333,0.32,37.8,38.79166667,254674.0,0.000452876,-5.4401474,2.769221,294.2199,22.16204,100696.25,1.0000076,738.30365,116.9776496,6.104407316,8.797681159,0.58338,-1.53526
PT,14.12173913,1.866666667,0.44,49.0,39.55,487790.0,0.0002582,-5.6407533,2.7061737,294.4888,22.43536,100659.41,0.9981917,728.0492,115.6295472,6.256314721,15.9884058,0.56031,-1.28955
PT,14.85217391,1.12,0.44,49.93333333,40.30833333,526511.0,0.000149593,-5.594101,2.5894887,294.36725,22.64572,100589.914,0.9999924,699.0452,114.8392441,6.164366774,15.97217391,0.58131,-1.23219
PT,19.72173913,1.866666667,0.48,44.1,40.57083333,529705.0,1.23e-05,-6.3338037,3.7365744,294.12582,22.91302,100544.89,1.0000076,648.3763,120.5381235,7.353846446,21.5884058,0.38456,-1.68623
PT,8.765217391,1.493333333,0.48,37.33333333,40.6875,542877.0,8.2e-06,-4.880316,3.5723689,294.44635,23.3471,100508.54,0.99962616,570.714,126.2039564,6.048082656,10.25855072,0.57194,-1.42143
PT,7.791304348,0.746666667,0.48,40.6,41.44583333,479807.0,0.001065582,-4.701481,2.3655298,294.1025,22.8132,100539.336,0.9925152,491.94592,116.7090565,5.263046155,8.537971014,0.6173,-1.10532
PT,8.765217391,0.746666667,0.24,41.53333333,42.20416667,336903.0,0.000932388,-4.3531413,2.2822506,294.3198,22.6839,100484.56,0.9816351,413.37878,117.666976,4.915130413,9.511884058,0.57297,-0.91383
PT,11.2,0.746666667,0.32,41.53333333,42.72916667,199188.0,0.000235654,-4.0851483,1.817394,294.29483,22.60754,100460.98,0.99594855,356.4768,113.9832454,4.471169599,11.94666667,0.46766,-0.66388
PT,29.2173913,8.213333333,0.64,24.26666667,10.38333333,1496904.0,3.69e-05,2.5555906,0.50516224,296.63013,27.7369,100261.766,0.5896158,702.011,258.8185186,2.60503977,37.43072464,-0.65441,1.09549
PT,22.4,2.986666667,0.64,50.4,15.45833333,2115224.5,0.000299178,2.9630237,0.22662473,296.75833,28.46844,100224.44,0.5542441,737.4491,265.6262889,2.971677677,25.38666667,0.21295,0.99145
PT,23.86086957,1.493333333,0.64,48.53333333,20.65,1611466.5,0.000313528,2.7178383,0.38189054,296.76,28.516,100187.79,0.804059,865.32794,262.0015861,2.744537376,25.3542029,0.17527,1.06436
PT,34.08695652,2.986666667,0.72,38.26666667,24.79166667,1808658.5,0.000202872,2.4674692,0.6124368,296.70007,28.9963,100099.68,1.0000076,730.1604,256.060624,2.542338114,37.07362319,-0.35398,1.31696
PT,30.19130435,1.493333333,0.8,60.2,31.5,842656.5,7.58e-05,2.348246,0.31366754,296.41034,28.59704,100033.9,1.0000076,573.3279,262.3917385,2.369102489,31.68463768,0.14436,1.53304
PT,22.4,0.746666667,0.88,43.86666667,36.10833333,321336.0,0.002204932,-1.4881532,-3.2866187,295.4521,25.01916,100145.69,1.0000076,587.7545,24.36061622,3.607833481,23.14666667,0.2982,-0.10922
PT,18.99130435,0.746666667,0.88,31.26666667,39.25833333,497770.0,0.00087706,-2.520731,-3.349666,295.11572,24.03842,100178.234,1.0000076,522.55835,36.96263312,4.192176891,19.73797101,0.17696,-0.61048
PT,12.66086957,0.746666667,0.48,41.53333333,42.29166667,204378.0,0.000952873,-2.1583955,-3.277679,294.14996,22.75356,100240.71,0.9999924,484.40588,33.36543888,3.924519176,13.40753623,0.47593,-0.56613
PT,13.63478261,1.493333333,0.56,53.2,33.6,1322065.0,2.05e-06,2.1429744,-0.41937542,289.22293,21.7139,100701.02,0.96555144,784.4486,281.0727215,2.183624286,15.12811594,0.20553,0.96343
PT,17.04347826,2.24,0.48,64.4,37.21666667,1284943.0,3.07e-05,2.2367983,0.40071058,289.18796,22.6752,100666.72,0.981513,827.47705,259.8435,2.272407447,19.28347826,0.32881,1.13849
PT,10.71304348,0.746666667,0.48,59.5,40.74583333,1284542.0,2.46e-05,2.4006004,1.0730588,289.12634,23.41543,100639.625,0.93880135,1131.1389,245.9155472,2.629512782,11.45971014,0.57053,0.71706
PT,10.22608696,0.746666667,0.48,71.4,46.05416667,1249416.0,2.46e-05,2.6037984,1.2499678,289.12137,23.81667,100569.55,0.8259871,1373.8273,244.3564088,2.888284198,10.97275362,0.81849,0.74003
PT,10.71304348,0.746666667,0.48,73.73333333,52.2375,1902065.5,3.69e-05,2.8396535,1.217974,288.9024,24.66143,100505.125,0.74524856,1271.0316,246.7847125,3.089836996,11.45971014,0.89106,0.72014
PT,10.71304348,0.746666667,0.48,74.66666667,58.5375,1672939.5,2.05e-05,2.8230658,1.863033,289.3495,25.15246,100465.266,0.6775417,1231.6726,236.577881,3.382394488,11.45971014,0.95792,0.58927
PT,12.17391304,0.746666667,0.48,73.26666667,63.90416667,1000730.0,0.0,2.6426759,2.3819973,289.71912,24.7291,100436.805,0.5613093,1141.7454,227.969826,3.557758712,12.92057971,0.88741,0.49447
PT,17.04347826,0.746666667,0.56,70.0,67.52083333,816311.0,0.0,2.1445293,3.0557573,290.207,24.19317,100427.55,0.75837183,888.35016,215.0611633,3.73318344,17.79014493,0.67569,0.446
PT,15.5826087,2.24,0.48,52.73333333,27.125,2288466.0,0.0,1.8335123,2.1650956,290.6724,25.69372,100474.914,0.1820013,555.6842,220.2596115,2.837147566,17.8226087,0.40109,0.70451
PT,11.68695652,1.493333333,0.4,61.13333333,32.2,2809389.0,0.0,1.7816758,2.1189864,290.02634,27.03152,100426.086,0.05107391,727.0942,220.0576303,2.768478286,13.18028986,0.74776,0.76565
PT,11.2,0.746666667,0.32,70.46666667,38.675,3007778.0,0.0,1.5764046,2.1566265,289.29285,27.8749,100369.07,0.093510866,966.8167,216.1652562,2.671345976,11.94666667,0.97891,0.90962
PT,10.71304348,0.746666667,0.4,91.0,47.775,2984227.0,0.0,1.2964888,2.236612,288.8841,28.34985,100323.26,0.604494,1257.158,210.0994281,2.585211103,11.45971014,1.35592,1.18552
PT,10.71304348,0.746666667,0.32,91.0,56.75833333,2761887.0,0.0,1.0590792,2.2530797,288.71924,28.50125,100253.38,0.21752566,1322.4043,205.1762685,2.489581669,11.45971014,1.36221,1.22206
PT,11.2,0.746666667,0.4,84.0,64.69166667,2372691.0,0.0,1.0445647,2.185798,288.8391,28.86166,100215.664,0.0,1229.2096,205.5425345,2.422566472,11.94666667,1.24387,1.19174
PT,13.63478261,0.746666667,0.4,92.4,72.68333333,1842590.0,0.0,0.7024455,2.361295,289.14883,28.41818,100171.22,0.0,1022.5123,196.5668553,2.463563224,14.38144928,1.2946,1.29865
PT,16.55652174,0.746666667,0.48,98.93333333,80.20833333,1224666.0,0.0,0.036868572,2.5113857,290.5034,27.48837,100180.48,0.026277035,682.95984,180.8410742,2.511656311,17.30318841,1.28325,1.36057
PT,14.60869565,1.493333333,0.48,81.2,43.86666667,2461707.0,0.0,-0.35242128,3.233607,292.47403,27.24722,100619.055,0.0,396.08704,173.7800518,3.252754984,16.10202899,1.07108,0.75567
PT,13.63478261,0.746666667,0.48,100.8,52.55833333,2804998.0,0.0,-0.37678432,3.006354,292.35416,28.175,100642.74,0.0,532.5615,172.8564057,3.029873066,14.38144928,1.48017,1.0788
PT,13.14782609,0.746666667,0.48,113.8666667,62.825,2969458.0,0.0,-0.5255544,2.7127607,292.29755,28.78796,100632.41,0.0,668.8349,169.0356784,2.763200688,13.89449275,1.72743,1.35619
PT,11.68695652,0.746666667,0.48,110.6,73.09166667,2940318.0,0.0,-0.82413125,2.621483,292.24924,29.19793,100614.19,0.0,733.2267,162.5481055,2.747974788,12.43362319,1.74561,1.28553
PT,12.17391304,0.746666667,0.48,108.2666667,83.00833333,2726360.0,0.0,-1.2528167,2.6911175,292.16266,29.32925,100567.11,0.0,749.9153,155.0362459,2.968444556,12.92057971,1.71889,1.15505
PT,12.66086957,0.746666667,0.48,102.2,90.65,2343552.0,0.0,-1.1242628,2.4375165,292.2251,29.93282,100541.97,0.0,697.8891,155.2392941,2.684297586,13.40753623,1.61427,1.24195
PT,14.12173913,0.746666667,0.48,98.0,96.89166667,1823828.0,0.0,-1.8043542,2.6492426,292.5165,29.3098,100536.31,0.0,540.15173,145.7418866,3.205336243,14.8684058,1.51031,0.94772
PT,15.09565217,0.746666667,0.48,85.86666667,100.1,1217880.0,0.0,-2.1853504,2.7522829,293.2758,28.00552,100584.266,0.0,348.18274,141.5499425,3.514372993,15.84231884,1.24082,0.6338
PT,15.5826087,2.986666667,0.32,53.2,35.64166667,2195858.0,0.0,-2.588118,3.3117106,290.93713,26.25643,101115.92,1.0000076,401.96826,141.9922001,4.203068151,18.56927536,0.5745,-0.06139
PT,18.0173913,2.986666667,0.32,52.73333333,37.8,2399835.5,0.0,-2.8576665,3.1762059,290.42596,26.9337,101117.19,0.9928967,450.32495,138.021946,4.272533411,21.00405797,0.52888,-0.02815
PT,18.0173913,2.986666667,0.24,47.13333333,39.725,2594632.5,0.0,-3.0209503,2.9541285,290.0047,27.50714,101099.445,0.97435623,475.40808,134.3592641,4.225282938,21.00405797,0.4646,-0.06531
PT,12.66086957,1.493333333,0.24,61.13333333,43.86666667,2606209.0,0.0,-3.1381004,2.7165248,289.92728,27.78713,101067.87,0.92816544,481.08826,130.8813957,4.150563951,14.1542029,0.92736,-0.02761
PT,11.68695652,1.493333333,0.24,59.73333333,47.30833333,2598625.0,0.0,-3.4413424,2.8407376,290.28943,27.86016,101023.82,0.9653836,477.469,129.5387764,4.462356735,13.18028986,0.95953,-0.21096
PT,9.739130435,0.746666667,0.32,56.0,50.45833333,2116821.0,0.0,-3.1609082,3.1484463,290.8389,27.07504,101044.67,0.9729371,487.27112,134.8868326,4.461396054,10.4857971,0.94206,-0.3325
PT,14.60869565,1.493333333,0.32,50.86666667,52.61666667,1560771.0,0.0,-2.8151608,3.462742,291.77136,26.04275,101039.31,0.9752108,498.38,140.8893718,4.462702375,16.10202899,0.6223,-0.27674
PT,17.04347826,1.493333333,0.32,45.73333333,53.31666667,922492.0,0.0,-2.7016392,3.2354891,292.29172,24.86508,101046.82,0.9787815,460.8307,140.138058,4.215120886,18.53681159,0.3895,-0.20527
PT,15.09565217,4.48,0.4,21.0,27.3,1641006.0,1.02e-05,-2.3729975,3.746455,294.36725,26.1687,101067.87,0.9903636,802.796,147.6499078,4.434753905,19.57565217,0.01636,-0.52099
PT,9.252173913,2.986666667,0.32,32.66666667,27.00833333,2032595.0,2.05e-06,-1.9738586,3.405811,294.0384,26.95178,101040.484,1.0000076,841.0491,149.9053012,3.936453523,12.23884058,0.44835,-0.30142
PT,6.817391304,1.493333333,0.32,42.93333333,28.23333333,2279285.5,0.0,-1.5959725,3.4067519,294.0409,27.61028,100982.79,0.9980849,881.8155,154.8981616,3.762058842,8.310724638,0.75895,-0.16095
PT,7.791304348,1.493333333,0.32,45.26666667,30.04166667,2084488.5,0.0,-1.3875909,3.17997,294.0659,27.85748,100928.2,1.0000076,896.09125,156.4257838,3.469527015,9.284637681,0.75828,0.03523
PT,7.304347826,0.746666667,0.32,47.13333333,32.2,1493310.0,0.0,-1.3808522,2.7809837,294.2507,27.62905,100864.56,1.0000076,801.79065,153.5940513,3.104935287,8.051014493,0.79838,0.18007
PT,9.252173913,0.746666667,0.32,49.46666667,35.11666667,1070586.0,0.0,-1.8510067,2.44081,294.7369,27.3249,100899.65,1.0000076,618.6686,142.8248641,3.06329549,9.99884058,0.76821,0.23952
PT,10.71304348,0.746666667,0.32,53.2,39.2,847048.0,0.0,-1.8230152,2.106283,295.07327,26.97857,100858.42,0.9996109,473.6488,139.1233878,2.785644,11.45971014,0.75311,0.42694
PT,12.17391304,0.746666667,0.32,54.13333333,43.225,572815.0,0.0,-1.8618925,1.6080205,295.4113,26.49694,100847.9,0.9565025,340.08972,130.8154793,2.460157233,12.92057971,0.68727,0.5872
PT,10.71304348,2.24,0.4,22.86666667,22.10833333,550062.0,0.000446729,-1.7017186,3.366289,296.72253,25.0915,100984.734,0.9899973,540.0513,153.1825957,3.771968694,12.95304348,0.16275,-0.37739
PT,10.71304348,2.24,0.4,27.06666667,22.51666667,659436.0,0.000405736,-2.171873,3.0515225,296.84827,25.20672,100993.21,0.9757143,613.9938,144.5592403,3.745506894,12.95304348,0.24447,-0.33145
PT,9.252173913,1.493333333,0.4,30.8,23.50833333,530902.0,0.000723369,-2.4009893,2.5781968,297.0364,24.73846,100967.97,0.98607564,700.2014,137.0382766,3.523045324,10.74550725,0.34874,-0.27083
PT,11.2,2.986666667,0.4,28.93333333,24.26666667,621115.0,0.001002058,-2.4932575,2.4888012,297.1588,24.6909,100900.53,0.9900736,733.12616,134.9487507,3.5228489,14.18666667,0.2073,-0.21635
PT,12.17391304,1.493333333,0.32,28.93333333,25.43333333,628300.0,0.001047142,-2.7171903,2.7729852,297.0489,24.8376,100812.516,0.9936596,638.6748,135.5822587,3.882340795,13.66724638,0.25231,-0.38651
PT,13.63478261,2.986666667,0.32,21.93333333,25.95833333,1470558.0,7.38e-05,-3.9327497,4.1694365,296.67343,27.2559,100779.28,0.99662,685.9759,136.673289,5.731554844,16.62144928,0.26863,-1.16389
PT,11.2,1.493333333,0.32,27.06666667,26.65833333,1280152.0,2.05e-06,-3.9871778,4.866722,296.67426,27.42138,100744.88,0.9803685,691.95764,140.6731358,6.291468019,12.69333333,0.51743,-1.43724
PT,10.71304348,1.493333333,0.32,20.06666667,25.95833333,740468.5,2.05e-06,-3.9197907,3.9036028,296.7034,26.67712,100716.81,0.9546561,623.49426,134.8814457,5.531986438,12.20637681,0.342,-1.22471
PT,21.1826087,5.6,0.4,9.333333333,8.166666667,574811.0,0.000418037,-1.2035723,5.7907887,296.49277,24.8671,100660.97,1.0000076,465.9579,168.2586637,5.914543097,26.7826087,-0.39902,-1.15225
PT,16.06956522,2.986666667,0.4,14.93333333,9.041666667,571618.0,0.0002582,-0.34620094,5.347575,296.63596,25.472,100676.66,1.0000076,556.73987,176.2958519,5.358769772,19.05623188,-0.07219,-0.9811
PT,11.93043478,1.493333333,0.4,18.2,10.20833333,816311.0,0.000143446,0.19185877,4.9335327,296.68008,26.22296,100648.1,1.0000076,599.7683,182.2270373,4.937261862,13.42376812,0.1662,-0.84901
PT,12.17391304,2.986666667,0.4,50.63333333,15.54583333,628301.0,0.000161886,0.32352304,4.271536,296.72754,26.5197,100604.44,1.0000076,527.38403,184.3312714,4.28377018,15.16057971,0.6162,-0.10332
PT,13.63478261,1.493333333,0.32,28.0,18.1125,443881.0,0.000188522,-0.20416975,3.618008,297.03226,26.28256,100571.01,1.0000076,465.85742,176.7701367,3.623764227,15.12811594,0.20064,-0.10256
PT,16.06956522,2.24,0.4,28.46666667,20.79583333,343689.0,0.002385266,-0.81013536,3.2524273,297.24872,25.28442,100581.53,0.9894022,382.81665,166.0130342,3.351805878,18.30956522,0.05318,0.04763
PT,18.0173913,1.493333333,0.4,24.73333333,22.89583333,310558.0,0.002194691,-0.9283221,2.5956056,297.2204,25.20135,100568.67,1.0000076,333.3037,160.3203364,2.75661937,19.51072464,-0.0815,0.28643
PT,18.99130435,0.746666667,0.4,24.73333333,24.87916667,120950.0,0.00242215,-0.61678624,2.6050155,296.89987,24.78936,100564.58,0.9999924,281.02625,166.679449,2.677037732,19.73797101,-0.1196,0.33049
PT,31.65217391,8.96,0.8,28.93333333,11.60833333,667419.0,1.02e-05,-0.41721678,-1.6398593,296.48694,25.93356,100898.87,0.94357765,499.687,14.27446885,1.69210176,40.61217391,-0.57281,1.00961
PT,21.42608696,3.733333333,0.56,48.53333333,16.33333333,1085754.0,6.15e-06,-0.98430514,-1.5034136,296.11227,26.83523,100919.05,0.9865334,699.3971,33.2133092,1.796972193,25.15942029,0.27621,0.89713
PT,14.60869565,1.493333333,0.48,70.46666667,24.61666667,1953559.0,0.0,-1.6032298,-1.5377603,295.5062,28.098,100895.85,0.9999924,820.59045,46.19407665,2.221497813,16.10202899,1.00084,0.81935
PT,13.63478261,1.493333333,0.48,72.33333333,33.36666667,2203442.5,0.0,-2.3087206,-1.765954,295.04996,28.81143,100859.11,0.9886545,861.0553,52.58741278,2.906679263,15.12811594,1.13208,0.54366
PT,16.06956522,1.493333333,0.32,55.06666667,39.84166667,2115623.5,0.0,-2.9079475,-1.8864027,294.5471,29.005,100818.17,0.9901957,720.10706,57.02828733,3.46621895,17.56289855,0.80851,0.15578
PT,14.12173913,1.493333333,0.48,50.4,45.20833333,1440620.0,0.000108607,-3.2003038,-0.48383427,297.11218,28.28488,100859.984,0.9459429,570.6638,81.40290856,3.236671131,15.61507246,0.72144,0.19214
PT,12.17391304,1.493333333,0.4,47.13333333,49.40833333,1006319.0,6.97e-05,-3.6238058,-0.67438793,297.08636,27.67193,100823.336,0.97017515,550.2554,79.45788977,3.686023271,13.66724638,0.73079,-0.12257
PT,13.63478261,0.746666667,0.32,41.06666667,51.74166667,748850.0,2.25e-05,-3.9156437,-0.2241168,297.128,26.96185,100861.64,0.9773929,478.07227,86.72417795,3.922052259,14.38144928,0.5815,-0.29074
PT,10.71304348,2.986666667,0.32,37.33333333,16.04166667,1676532.0,0.000122949,-3.4843664,0.84721756,297.02893,27.47698,101162.51,0.39568153,656.62006,103.6661678,3.585887171,13.69971014,0.52849,-0.14336
PT,8.765217391,2.24,0.32,46.66666667,20.475,2129196.0,5.33e-05,-3.9814758,0.83827806,297.49683,27.94122,101132.98,0.9175447,744.68756,101.8896588,4.068766355,11.00521739,0.82206,-0.30546
PT,9.252173913,2.24,0.24,45.26666667,25.08333333,2036986.0,5.12e-05,-4.1525354,1.0758817,297.58755,28.0243,101088.625,0.95126843,705.88153,104.5253845,4.289647035,11.49217391,0.79815,-0.4023
PT,9.252173913,2.24,0.24,46.66666667,30.275,1985094.0,0.000366807,-3.8689911,1.6466014,297.55508,27.77844,101036.875,0.98992103,685.12134,113.054087,4.204805382,11.49217391,0.79573,-0.33415
PT,12.66086957,2.986666667,0.24,40.13333333,33.95,1808259.0,5.74e-05,-3.4548197,1.7232935,297.53595,27.80322,100978.984,0.97412735,673.9621,116.5104117,3.860766717,15.64753623,0.53123,-0.14693
PT,10.71304348,2.24,0.24,41.53333333,37.275,1791495.0,0.0,-4.0628586,2.0051248,296.48444,28.01626,100964.56,0.94548506,661.6467,116.2675195,4.530711364,12.95304348,0.69223,-0.49418
PT,9.252173913,1.493333333,0.24,42.93333333,40.48333333,1441418.0,0.0,-3.9099417,2.3231843,296.39453,27.5808,100930.35,0.8918323,613.34033,120.7176654,4.54805776,10.74550725,0.76218,-0.54154
PT,14.12173913,1.493333333,0.24,30.8,41.41666667,841060.0,0.0,-3.0800438,2.289779,296.37122,26.83187,100936.39,0.9642391,518.0344,126.6280044,3.837936643,15.61507246,0.32105,-0.25618
PT,24.34782609,5.226666667,0.8,24.26666667,15.34166667,368437.0,0.000620909,-1.8432314,-0.24434853,297.54178,24.88784,100845.56,0.99703205,448.4651,82.4485972,1.859356931,29.57449275,-0.40333,0.73884
PT,26.29565217,5.973333333,0.72,19.6,15.45833333,842657.0,0.000754103,-1.9920013,0.057714224,298.13788,25.54034,100803.45,0.9981917,552.7185,91.65956551,1.992837201,32.26898551,-0.53707,0.72893
PT,24.83478261,1.493333333,0.8,19.6,16.15833333,450269.0,0.002028704,-1.9816341,0.36965752,297.58505,25.17455,100749.56,1.0000076,547.4907,100.5666078,2.015817548,26.32811594,-0.3711,0.58434
PT,16.55652174,1.493333333,0.56,33.6,19.19166667,481005.0,0.001532801,-1.7691057,0.70559645,297.58923,25.12634,100692.16,1.0000076,498.12866,111.7442677,1.904626296,18.04985507,0.10495,0.6286
PT,17.53043478,2.986666667,0.64,34.53333333,22.69166667,491383.0,0.001034841,-1.3523424,1.1488097,297.62503,25.18328,100637.086,1.0000076,478.776,130.3477737,1.774427709,20.51710145,0.01687,0.80473
PT,17.04347826,1.493333333,0.56,40.13333333,26.13333333,1035858.0,0.000350416,-1.4928186,1.4579303,297.54428,26.69723,100639.43,1.0000076,457.91528,134.3225926,2.086640394,18.53681159,0.25934,0.73852
PT,20.45217391,1.493333333,0.56,34.06666667,27.825,517330.0,0.000717219,-1.4757125,1.7468188,296.89655,25.48474,100586.31,1.0000076,377.63916,139.8088767,2.286723268,21.94550725,-0.00067,0.63226
PT,23.37391304,0.746666667,0.56,29.86666667,29.45833333,282216.0,0.000397544,-1.5005939,2.0724065,297.1172,25.12768,100565.65,1.0000076,293.1908,144.0923492,2.558642365,24.12057971,-0.14426,0.50956
PT,16.55652174,2.24,0.48,18.66666667,12.83333333,437096.0,0.001051232,1.4888015,2.0328844,297.27036,25.3092,100368.09,0.98976845,619.5231,216.2175241,2.519751752,18.79652174,-0.22458,0.43931
PT,18.50434783,2.986666667,0.48,17.26666667,13.125,1181157.0,0.000538938,1.8853483,1.382179,298.03796,26.31875,100325.41,1.0000076,719.10175,233.7542608,2.337724749,21.49101449,-0.31545,0.64321
PT,18.0173913,1.493333333,0.48,17.73333333,14.05833333,1211494.0,0.000581972,1.5442662,1.1633956,298.3377,26.87206,100253.67,1.0000076,591.42395,233.0069213,1.933454788,19.51072464,-0.24201,0.80018
PT,15.5826087,1.493333333,0.4,21.46666667,15.925,1431438.5,0.000344269,1.4494057,1.0438879,297.94724,27.61834,100181.36,1.0000076,329.03113,234.2378921,1.786191152,17.07594203,-0.07732,0.87929
PT,17.04347826,2.986666667,0.48,28.93333333,18.725,1055816.0,5.33e-05,0.98858166,1.1939781,297.57175,28.01824,100091.69,1.0000076,332.44922,219.6238397,1.550121738,20.03014493,-0.03006,1.12629
PT,18.50434783,3.733333333,0.48,35.46666667,22.16666667,855031.5,0.000506148,-1.9406836,1.9444296,297.87064,27.45556,100134.58,1.0000076,359.19116,135.0552442,2.747191166,22.23768116,0.13916,0.4963
PT,20.45217391,2.986666667,0.48,32.66666667,24.325,874590.5,0.000262301,-2.4175768,2.453984,297.8082,27.39526,100055.24,0.9980849,377.73962,135.4281872,3.444809872,23.43884058,0.09399,0.17308
PT,21.91304348,2.24,0.48,29.4,25.2,604749.0,9.22e-05,-2.345006,2.7066443,297.54178,27.0429,100049.1,0.9996109,404.28052,139.0947134,3.581197636,24.15304348,0.00525,0.08663
PT,20.45217391,3.733333333,0.56,13.53333333,11.14166667,546070.0,0.00070902,2.374164,3.2016127,298.7806,27.44415,99778.55,1.0000076,249.1571,216.5588768,3.985847285,24.18550725,-0.29186,-0.09268
PT,19.96521739,5.226666667,0.56,16.33333333,11.31666667,754440.0,0.000336073,2.3508377,3.290538,298.91965,28.18707,99741.7,1.0000076,435.24487,215.5429052,4.044017584,25.19188406,-0.2384,-0.04039
PT,18.50434783,3.733333333,0.48,23.8,12.71666667,1041445.0,0.000114754,2.6898465,3.3855793,298.89133,29.55633,99701.36,1.0000076,470.73328,218.4671805,4.324051502,22.23768116,0.05835,-0.09995
PT,14.60869565,2.986666667,0.48,33.6,15.63333333,1502492.0,1.43e-05,3.4907165,3.275482,298.7065,30.90884,99636.836,1.0000076,638.0716,226.821979,4.786844892,17.59536232,0.45265,-0.24303
PT,9.739130435,1.493333333,0.32,42.46666667,19.83333333,1633821.0,0.00010246,4.21124,3.0138824,298.8139,31.48763,99589.08,0.99962616,896.8453,234.4096197,5.178612696,11.23246377,0.84673,-0.43246
PT,8.27826087,1.493333333,0.32,49.46666667,24.96666667,1025079.5,1.23e-05,3.8229866,2.7748668,299.33258,31.4816,99542.4,0.9746309,1083.0839,234.0264501,4.723887414,9.771594203,0.98115,-0.17738
PT,8.765217391,0.746666667,0.32,49.46666667,30.1,863813.0,0.000952877,3.9966383,2.239435,299.58984,30.8566,99578.36,0.9877847,900.4142,240.7367966,4.58128659,9.511884058,0.94441,-0.12218
PT,10.22608696,0.746666667,0.32,47.6,34.53333333,589979.5,6.15e-06,4.68606,1.3962944,299.38254,30.5853,99573.875,0.9877084,768.91614,253.4076445,4.889662194,10.97275362,0.85996,-0.22806
PT,10.71304348,2.24,0.32,24.26666667,23.625,1017894.0,3.07e-05,1.6018043,-4.0389524,294.9417,26.04678,100224.14,0.96813035,697.68805,338.3672651,4.34498717,12.95304348,0.07813,-0.15317
PT,8.27826087,2.24,0.32,27.06666667,23.91666667,1091343.0,7.17e-05,1.2399874,-3.9594374,295.05078,26.63827,100219.56,0.9877084,762.5825,342.6108723,4.149061734,10.51826087,0.2141,-0.06083
PT,9.252173913,2.24,0.32,29.4,24.675,1366373.0,8.61e-05,0.7133312,-3.819698,295.189,27.3383,100199.195,0.9923168,703.1671,349.4218251,3.885734707,11.49217391,0.23125,0.14855
PT,8.765217391,2.24,0.24,28.93333333,25.43333333,1471357.0,0.000108607,0.3116007,-3.6324382,295.38464,27.89498,100157.67,0.93993056,544.2234,355.0970109,3.645778692,11.00521739,0.24505,0.27095
PT,14.60869565,2.986666667,0.48,23.33333333,25.43333333,1272567.5,4.92e-05,-0.26170826,-3.6856048,295.61774,27.8481,100153.19,0.9158509,687.83575,4.061654322,3.694884837,17.59536232,0.29813,-0.49226
PT,14.60869565,2.986666667,0.48,23.8,25.49166667,1310089.5,0.000100411,-0.5177791,-2.5973322,295.5961,28.22793,100197.73,0.8366231,699.5982,11.27413778,2.648439116,17.59536232,0.25231,0.01843
PT,13.63478261,2.986666667,0.4,21.46666667,25.08333333,891356.0,3.48e-05,-1.4689739,-2.268451,295.72015,27.78915,100170.24,0.9277992,627.5658,32.92575972,2.702545885,16.62144928,0.2058,-0.02026
PT,15.09565217,2.24,0.4,17.73333333,24.5,738872.0,0.0,-2.2180073,-1.9734457,295.9849,27.13937,100187.984,0.8378285,507.3275,48.33929033,2.96884562,17.33565217,0.09136,-0.15284
PT,17.04347826,2.986666667,0.4,14.46666667,20.70833333,880977.0,0.001989774,-2.2330399,2.5410273,296.10812,25.05197,100397.234,1.0000076,513.56067,138.6911836,3.382792771,20.03014493,-0.21395,-0.1659
PT,15.5826087,3.733333333,0.4,17.26666667,19.6,552457.0,0.002360672,-2.5031066,1.7374089,296.3071,24.93273,100379.5,1.0000076,484.15454,124.7645552,3.04698742,19.31594203,-0.15699,-0.0332
PT,12.66086957,2.24,0.4,24.26666667,19.71666667,400771.0,0.001788948,-2.8991354,0.726769,296.39117,24.6996,100358.25,0.9999924,458.31738,104.0731623,2.988842459,14.90086957,0.10654,-0.08529
PT,13.63478261,1.493333333,0.4,24.26666667,20.00833333,408755.0,0.000481565,-3.4211261,0.11652708,296.39035,24.4531,100321.9,0.99922943,472.3418,91.95079911,3.423110041,15.12811594,0.1265,-0.31374
PT,16.55652174,2.24,0.4,24.26666667,20.18333333,366442.0,4.1e-05,-3.6352098,0.033248186,296.0798,24.33117,100295.29,0.9927746,477.469,90.52402137,3.635361843,18.79652174,0.01732,-0.32861
PT,17.04347826,2.986666667,0.6,20.3,19.97916667,839064.0,1.23e-05,-2.77421,0.31884313,296.78165,26.83724,100209.04,0.97431046,450.42554,96.55630273,2.792472393,20.03014493,-0.02698,0.1286
PT,18.99130435,2.24,0.4,24.26666667,20.62083333,742464.5,0.0,-3.7694654,0.33060575,296.55188,26.38842,100139.25,0.93565786,364.41895,95.01237299,3.783935724,21.23130435,0.04085,-0.26308
PT,25.80869565,1.493333333,0.4,12.13333333,20.15416667,785175.5,2.05e-06,-3.548643,1.4885128,296.35455,26.2122,100197.15,0.83831686,331.74548,112.7560867,3.848186261,27.30202899,-0.37636,-0.25533
PT,19.47826087,5.226666667,0.48,16.33333333,5.075,1281349.0,0.00017418,1.0181284,-2.458534,296.4936,27.2539,100238.47,0.99440736,560.0072,337.5045699,2.661010122,24.70492754,-0.47537,0.83726
